Lifetime,Time
4140,1603396301.1
260,1603396506.8
2700,1603396591.61
980,1603396956.38
2000,1603398649.93
220,1603399507.13
520,1603400372.42
3120,1603400854.73
1480,1603401815.31
6680,1603401969.48
640,1603402495.69
3460,1603402659.03
10000,1603403754.02
60,1603405356.02
100,1603406262.84
1960,1603406392.3
1380,1603408550.21
1280,1603409330.75
3160,1603409567.31
1320,1603410464.02
4740,1603411775.61
1440,1603411993.54
3420,1603412250.45
140,1603413163.51
960,1603414243.58
3820,1603414679.56
60,1603415303.25
8140,1603416581.19
560,1603416679.44
5020,1603418444.1
2180,1603420889.33
1220,1603422105.87
1720,1603424207.84
5560,1603425366.44
120,1603428366.5
160,1603429315.82
2640,1603429560.26
3520,1603431513.93
4080,1603431674.36
840,1603432062.69
1820,1603433211.79
640,1603433458.98
1240,1603434567.8
2940,1603435912.13
640,1603436419.65
800,1603437169.75
4900,1603437997.72
1980,1603445263.69
2100,1603446529.47
4180,1603446675.95
5920,1603447287.27
100,1603447651.11
3420,1603447654.28
4680,1603447828.62
5040,1603447868.38
980,1603448651.8
220,1603449615.32
380,1603451090.36
4560,1603452606.12
1840,1603453126.31
5700,1603454032.76
1820,1603454152.46
1780,1603456825.07
2000,1603457087.84
4460,1603457310.32
100,1603457392.93
940,1603457661.08
540,1603457986.55
220,1603458099.01
60,1603458401.38
660,1603459219.34
2160,1603459888.0
4900,1603460147.54
1280,1603463259.27
2760,1603463775.25
700,1603463775.25
680,1603465409.05
4080,1603465454.51
7020,1603465816.84
260,1603466382.02
3300,1603467448.28
5860,1603470234.52
900,1603470422.22
4480,1603471095.84
620,1603472326.67
3580,1603472816.9
2860,1603473263.72
320,1603473689.75
1240,1603474540.7
140,1603475291.08
240,1603475410.64
320,1603475690.49
560,1603475919.74
5060,1603476654.32
140,1603477336.16
160,1603478788.92
3000,1603478975.67
200,1603479900.06
660,1603481761.01
900,1603482343.18
5880,1603483455.19
1680,1603484824.19
1880,1603487285.22
120,1603487299.13
200,1603488030.89
2280,1603488130.89
2100,1603489242.82
420,1603489635.25
3900,1603489721.01
4020,1603492001.05
6920,1603492394.0
840,1603492611.33
340,1603493185.27
1940,1603497309.26
760,1603497677.72
1520,1603497759.63
7480,1603497859.79
800,1603498450.18
720,1603499366.51
1360,1603499476.12
1540,1603499494.69
340,1603500206.41
1160,1603503164.5
3300,1603504738.91
100,1603505420.72
5580,1603505483.18
720,1603505853.31
400,1603506771.52
1320,1603507757.46
3560,1603507831.55
2300,1603509107.76
2360,1603509925.06
8260,1603510505.89
5160,1603510703.34
4940,1603510720.35
3100,1603512109.01
2280,1603515134.57
1980,1603516016.39
1800,1603518207.26
4140,1603519845.23
1340,1603521049.11
1020,1603521555.87
960,1603521797.11
660,1603523062.19
420,1603523457.75
740,1603524858.25
2460,1603524910.04
900,1603525258.34
2380,1603525927.78
1680,1603527141.54
5000,1603528023.21
700,1603529063.79
5200,1603529412.78
980,1603529848.61
1560,1603529976.56
80,1603533343.52
1320,1603533387.05
2060,1603534039.66
2560,1603536632.37
2120,1603538578.83
3100,1603538898.45
1360,1603539843.89
1200,1603540287.11
4520,1603541593.35
1100,1603542913.11
2420,1603544698.79
1560,1603544837.7
760,1603545421.18
740,1603548018.95
3180,1603548218.38
1500,1603551047.6
320,1603552508.06
980,1603553150.17
280,1603553658.93
120,1603554769.62
2980,1603555395.91
1120,1603555722.17
860,1603556825.06
1060,1603556963.98
1980,1603557440.8
2240,1603560360.86
580,1603560968.85
3480,1603561248.1
4260,1603561858.16
100,1603562428.54
440,1603563082.15
1040,1603563642.24
340,1603564132.44
1960,1603564762.83
740,1603565977.94
1380,1603566726.61
2680,1603567222.8
800,1603568136.21
2680,1603569707.15
4240,1603570842.39
960,1603570844.92
4700,1603571399.31
900,1603572654.09
540,1603573438.07
2600,1603575467.14
2400,1603575591.15
420,1603577006.21
5900,1603577183.68
8360,1603577517.28
300,1603580150.65
7360,1603580382.04
1140,1603580445.44
860,1603580537.76
6900,1603580807.04
980,1603581189.85
6700,1603581846.44
60,1603583264.01
360,1603583656.96
1640,1603586185.89
3620,1603586911.68
640,1603588259.2
380,1603588834.09
520,1603590024.68
1400,1603590420.0
3040,1603590766.74
10560,1603590876.38
900,1603591899.31
1000,1603593785.03
2240,1603596444.31
1840,1603596533.67
2340,1603597323.73
340,1603597369.3
1640,1603597439.52
4560,1603597456.99
1800,1603598217.37
5860,1603598732.59
1920,1603599519.72
1080,1603599636.47
2140,1603600243.72
320,1603600614.75
500,1603602136.11
1660,1603603196.25
5000,1603603377.82
2900,1603605319.49
3080,1603607268.54
400,1603607493.73
3740,1603607898.37
4000,1603608776.08
3320,1603609224.16
440,1603611779.42
6560,1603613714.68
3120,1603613923.87
1420,1603613985.67
3620,1603614568.21
1400,1603614683.83
4340,1603615509.49
260,1603615538.44
3780,1603616613.75
5000,1603617282.04
2500,1603617316.91
1140,1603617800.15
4220,1603619023.93
2060,1603621671.54
3220,1603622494.13
1220,1603622701.05
6780,1603622848.66
1020,1603623824.1
2280,1603624344.77
340,1603624723.23
1940,1603624762.94
3060,1603625472.66
3140,1603625603.96
880,1603625957.53
400,1603626030.69
1000,1603626401.25
80,1603626513.37
1760,1603627411.92
2120,1603629159.94
1720,1603631664.6
700,1603633662.64
380,1603634129.56
200,1603634475.17
280,1603635264.58
920,1603635617.57
5420,1603635861.23
1100,1603636055.69
1460,1603636609.82
2980,1603636779.06
4140,1603636939.24
3300,1603638193.24
4540,1603641022.68
600,1603642567.7
320,1603643332.97
1560,1603643601.32
1140,1603643725.64
400,1603644692.6
280,1603644913.01
5200,1603645900.18
2160,1603647162.8
200,1603647222.28
340,1603647842.61
2440,1603648523.59
80,1603648685.96
17760,1603648836.1
340,1603649442.04
3360,1603649945.54
740,1603650499.04
3340,1603650965.76
340,1603651387.5
100,1603653863.84
1180,1603654040.46
1020,1603654172.75
540,1603654703.26
1060,1603655786.02
3400,1603656002.95
3960,1603656396.46
620,1603656469.44
8340,1603656609.17
1380,1603657125.73
6160,1603657861.18
5700,1603658045.55
80,1603658319.18
120,1603658404.5
260,1603660228.88
120,1603660724.6
3000,1603660942.6
5100,1603661422.13
3920,1603661655.27
3420,1603663019.08
280,1603663544.9
940,1603663580.15
620,1603664645.82
300,1603664816.66
3440,1603665444.97
7000,1603667512.23
880,1603668678.87
1480,1603671639.05
740,1603671941.94
4940,1603673234.67
360,1603673808.37
660,1603673855.62
1980,1603674830.18
220,1603674840.13
580,1603676039.45
540,1603676273.29
4740,1603677395.09
660,1603677407.5
160,1603677442.9
2480,1603677509.0
1520,1603678288.52
5960,1603678677.46
200,1603679326.44
420,1603679765.98
500,1603681723.39
3780,1603682032.64
1460,1603682476.6
120,1603683615.18
1700,1603683904.68
2220,1603684092.47
3440,1603685385.46
640,1603685985.57
2660,1603686397.71
3180,1603689021.98
1120,1603689733.06
780,1603690867.08
3020,1603691199.67
1520,1603691305.19
1500,1603692055.95
18220,1603692554.72
3580,1603693664.17
560,1603694421.41
3520,1603695638.57
3420,1603697359.4
3280,1603698413.16
1080,1603699920.59
2680,1603701641.27
940,1603703268.65
2260,1603703757.73
1300,1603703939.84
2400,1603705269.79
980,1603706607.42
380,1603707177.9
3480,1603707611.89
440,1603708183.02
2280,1603708878.06
1020,1603708923.88
3880,1603710457.63
2740,1603710624.52
5600,1603710808.74
680,1603710859.17
180,1603712039.26
1400,1603713009.14
1180,1603713171.17
1960,1603714232.13
2080,1603714909.11
1900,1603715972.13
2320,1603717378.93
100,1603717898.75
1060,1603718434.3
8140,1603718937.77
340,1603719235.97
5020,1603719370.05
1800,1603720594.82
3360,1603721436.98
540,1603721818.72
2860,1603722759.7
2680,1603723660.2
1060,1603725402.11
5180,1603725429.12
600,1603725791.03
6640,1603726979.64
680,1603727787.02
1620,1603728318.91
1640,1603729404.22
1300,1603730498.3
4860,1603731072.69
1720,1603732364.45
760,1603733230.42
420,1603734911.71
2340,1603735185.45
2340,1603740153.4
540,1603741170.52
1200,1603742046.84
320,1603743859.93
780,1603744544.78
800,1603745517.58
140,1603745771.68
5540,1603746675.11
580,1603747330.31
1660,1603747687.73
1420,1603748701.12
1500,1603748867.83
3800,1603749196.66
5040,1603749563.64
3100,1603749874.17
520,1603750128.64
220,1603750711.59
2100,1603752140.68
100,1603752664.37
12380,1603753265.47
2340,1603753912.03
2680,1603754104.6
4980,1603754808.58
2660,1603754820.66
3700,1603755528.02
480,1603759185.37
2480,1603759267.89
100,1603759751.75
2960,1603760847.58
120,1603761446.44
5300,1603761455.46
4840,1603761839.89
1380,1603762755.49
3220,1603762960.11
3120,1603763110.12
4640,1603764366.32
5200,1603764371.65
1120,1603765222.13
540,1603765308.06
720,1603765960.45
1040,1603766741.49
3700,1603767962.84
680,1603768073.86
1560,1603769222.36
1960,1603769397.99
540,1603769565.31
880,1603770815.26
200,1603771608.66
1320,1603771945.82
360,1603773200.65
2620,1603774327.14
880,1603774802.23
1540,1603775520.08
1100,1603777773.76
2040,1603778575.85
100,1603778644.58
1440,1603778805.1
300,1603779074.65
920,1603779538.74
260,1603779750.43
1140,1603780933.78
3000,1603780952.56
3380,1603781542.43
7980,1603781995.5
1560,1603785208.32
900,1603785997.61
2000,1603786279.87
380,1603786501.92
980,1603786763.68
520,1603788199.21
4720,1603788213.02
5560,1603788461.38
580,1603788537.83
1560,1603788643.3
1980,1603788718.66
2320,1603789760.53
1380,1603790164.4
860,1603793816.7
2580,1603793882.91
2700,1603794489.84
1560,1603796930.25
1080,1603797204.11
3540,1603798256.45
3480,1603798381.78
1560,1603798626.22
1500,1603799049.06
280,1603799827.82
3300,1603800051.64
3020,1603800122.32
2800,1603800948.37
2800,1603801243.1
2680,1603801482.81
840,1603802412.0
2400,1603803725.18
260,1603803782.44
1740,1603803881.67
1960,1603805235.93
480,1603805605.66
4920,1603806071.21
560,1603806824.21
180,1603806918.55
6320,1603809111.35
900,1603809423.37
2600,1603810272.42
1080,1603812106.37
720,1603814063.05
760,1603814509.6
520,1603814946.55
860,1603815924.22
400,1603819718.12
240,1603819938.04
3040,1603819957.41
1480,1603820504.55
80,1603820675.69
60,1603820677.72
1160,1603821532.49
2620,1603821732.81
3420,1603822136.67
3600,1603823000.51
3940,1603823839.8
800,1603825583.94
280,1603825746.38
120,1603826002.53
4020,1603826061.46
1120,1603826813.23
40,1603826988.3
1080,1603829203.59
3020,1603830079.83
4360,1603830497.02
4420,1603830893.55
360,1603832205.24
320,1603832320.03
3040,1603832523.32
2460,1603834518.29
2300,1603834668.57
3960,1603836333.69
2740,1603836479.39
1520,1603836479.39
3280,1603838498.88
300,1603841963.9
1700,1603842302.63
5240,1603842516.59
4620,1603843441.3
1220,1603843922.8
3560,1603844252.73
4160,1603844416.74
300,1603845200.03
1140,1603845741.81
80,1603846743.26
680,1603848531.86
700,1603848794.21
640,1603849785.28
4320,1603851421.66
3500,1603852468.99
2620,1603852789.74
10300,1603853743.68
1100,1603854095.76
380,1603855565.46
340,1603855574.59
760,1603855600.27
1140,1603858809.13
3940,1603858915.44
720,1603859634.67
240,1603861974.33
380,1603862056.77
4560,1603863797.25
5260,1603863862.87
2060,1603865936.82
1360,1603866180.61
660,1603868218.46
5460,1603869660.42
780,1603869807.63
620,1603870529.6
8540,1603871478.46
3660,1603872341.41
6520,1603873514.42
460,1603874466.33
7960,1603874787.19
1680,1603875398.2
580,1603875461.93
100,1603876334.54
1400,1603876629.78
600,1603877338.9
3720,1603877717.44
1760,1603878007.81
100,1603880026.92
480,1603883383.78
300,1603883466.3
2180,1603884903.94
3500,1603885037.97
6020,1603885184.56
820,1603886527.05
1240,1603886601.84
19580,1603886676.82
8220,1603887178.83
9560,1603887839.19
2840,1603888604.52
360,1603888980.12
720,1603890531.64
4520,1603891765.74
900,1603895556.59
340,1603896521.52
100,1603896613.73
9840,1603897289.27
660,1603900390.68
380,1603901260.46
640,1603902527.73
4060,1603902899.97
260,1603903638.72
2920,1603903714.6
160,1603906671.2
2020,1603908680.05
2600,1603910087.88
2820,1603910607.12
1920,1603911386.1
1340,1603911399.18
2680,1603911777.69
100,1603912186.79
800,1603912237.77
900,1603913073.7
4260,1603913436.58
4000,1603913939.69
7280,1603914213.59
2480,1603914325.33
1320,1603915804.49
1820,1603916403.87
1840,1603916515.64
1200,1603917022.68
520,1603917039.41
180,1603917906.22
2980,1603918488.29
6100,1603919623.16
1260,1603920248.78
2700,1603920297.84
560,1603921935.67
380,1603922153.56
540,1603923285.6
2040,1603923645.15
700,1603924751.17
2180,1603925645.56
1420,1603925812.67
3360,1603925838.13
4140,1603926157.27
4700,1603926179.26
7620,1603926850.47
2320,1603927633.27
2960,1603927984.95
740,1603928321.92
260,1603929290.82
1400,1603930452.65
80,1603931450.99
380,1603931600.6
3420,1603931910.13
100,1603933058.16
1480,1603933562.08
600,1603933613.15
1320,1603933665.85
1220,1603934292.19
4660,1603934391.21
1800,1603935906.4
5860,1603936632.82
1440,1603938138.16
2120,1603938257.32
5480,1603940220.03
5620,1603940387.17
620,1603940581.82
240,1603940642.22
80,1603941415.57
700,1603942252.67
1460,1603942432.52
1160,1603942496.72
15900,1603942623.5
380,1603942690.21
3200,1603943747.92
2320,1603944138.36
7000,1603944310.44
1500,1603945413.9
60,1603945457.66
2560,1603945716.69
2200,1603947751.04
260,1603947859.13
80,1603950518.82
1360,1603951438.66
40,1603954895.17
900,1603956081.64
160,1603956185.09
720,1603956943.54
2920,1603957857.02
920,1603958667.44
240,1603958911.66
4640,1603960023.03
6500,1603962834.47
1680,1603963145.46
3440,1603963602.89
1740,1603964785.39
1020,1603965499.22
640,1603966461.33
1540,1603966603.04
1820,1603967113.04
1100,1603967344.75
3800,1603967626.49
440,1603968885.67
5100,1603972592.79
3380,1603973357.1
1440,1603973580.93
4920,1603974414.09
4180,1603974588.26
3240,1603975405.38
620,1603975542.57
80,1603975660.51
280,1603976416.21
680,1603976919.59
2100,1603976926.11
320,1603977443.57
4060,1603979252.38
340,1603979325.09
100,1603980386.08
1800,1603984174.87
720,1603985860.35
2460,1603987925.0
2620,1603988169.83
2020,1603988395.83
2980,1603990860.2
200,1603991928.44
300,1603994636.33
1000,1603995760.64
1420,1603996262.22
2600,1603997765.56
660,1604000624.95
2640,1604000747.67
920,1604001703.93
2260,1604002997.02
4040,1604003387.15
1940,1604004198.44
180,1604004975.57
3140,1604009444.63
1600,1604011369.75
8720,1604014217.41
600,1604014652.41
520,1604014828.16
2100,1604015409.94
1520,1604016003.19
920,1604017344.56
3220,1604017441.38
1420,1604017531.74
860,1604017811.77
1140,1604019543.44
7380,1604019833.97
2680,1604020358.6
3840,1604020394.59
2220,1604020442.47
3420,1604020469.36
480,1604021147.72
4280,1604021663.86
2500,1604023363.44
900,1604023728.06
1820,1604025037.18
2240,1604025250.48
120,1604027124.39
1540,1604027619.97
560,1604027995.14
3440,1604030904.62
2520,1604032226.99
1080,1604032803.85
1600,1604033715.1
380,1604034789.3
1260,1604036691.48
2460,1604036795.59
4840,1604039201.27
2920,1604039420.87
7240,1604039675.77
3680,1604039710.67
1500,1604039810.37
4060,1604040261.3
160,1604040349.86
1380,1604040607.85
220,1604041374.76
540,1604042523.58
1240,1604042884.22
3520,1604044114.53
160,1604046151.81
840,1604046306.71
280,1604046707.26
5520,1604047059.71
2520,1604047201.2
920,1604047217.1
1440,1604047540.75
3160,1604049371.16
3180,1604049660.21
12240,1604049849.38
3160,1604050709.16
8660,1604051155.1
3800,1604052436.91
2340,1604053305.07
900,1604054222.53
1100,1604054405.47
240,1604054551.29
260,1604055195.68
5640,1604055738.77
80,1604057480.24
3840,1604059823.54
560,1604060859.27
3780,1604061520.61
300,1604063501.54
1000,1604065767.99
6200,1604065921.51
1060,1604069124.65
7540,1604069348.46
600,1604069422.56
200,1604069884.34
1440,1604069933.1
320,1604070786.36
700,1604070830.2
720,1604072766.66
480,1604074178.63
3880,1604074511.33
1020,1604075625.78
3160,1604076574.36
2860,1604079004.98
1620,1604079417.03
280,1604081610.33
840,1604082459.08
1860,1604083243.99
1420,1604083798.47
420,1604084451.15
2440,1604086880.08
620,1604086882.38
500,1604086979.18
1140,1604090469.62
740,1604090963.11
4720,1604091510.44
3800,1604092316.03
1560,1604093154.03
2660,1604093656.2
1380,1604094002.91
660,1604094486.09
4240,1604094624.95
1980,1604095034.09
3980,1604096157.03
3040,1604096954.08
880,1604098050.93
1080,1604098609.28
880,1604099388.09
860,1604100349.84
1480,1604101263.31
180,1604101314.21
120,1604102968.9
1520,1604103104.64
1860,1604103393.05
940,1604104106.55
420,1604105436.13
780,1604107379.36
2720,1604107634.79
340,1604109553.58
1080,1604109690.12
980,1604109793.46
1160,1604110369.65
120,1604110616.95
1840,1604111945.66
540,1604112060.59
3640,1604113692.75
880,1604114536.07
840,1604114544.61
1380,1604117997.5
980,1604120269.24
280,1604122085.68
200,1604125995.6
460,1604128072.68
1100,1604128731.73
6740,1604128963.62
660,1604129084.3
600,1604129577.85
2640,1604130408.84
580,1604131554.69
800,1604131924.84
8380,1604133072.76
1860,1604133715.53
4560,1604135170.8
240,1604135614.2
1580,1604135910.9
280,1604136337.47
280,1604138433.62
6860,1604138685.83
6980,1604138826.7
520,1604139486.15
720,1604139982.44
1800,1604142278.61
780,1604142771.91
2320,1604143789.35
1540,1604144978.36
960,1604145860.28
3060,1604145978.49
1780,1604148037.31
480,1604150077.0
1660,1604150218.31
1300,1604152512.65
880,1604152686.19
4780,1604152809.73
1860,1604152904.59
520,1604153081.62
3760,1604155402.52
1540,1604156280.04
2400,1604159430.3
640,1604159868.84
2460,1604160116.75
8040,1604160416.18
1880,1604160994.65
460,1604162069.03
2900,1604164272.84
6060,1604166073.16
1920,1604166112.87
2860,1604167091.12
2540,1604168455.94
3460,1604171107.93
520,1604171235.44
2660,1604172568.91
1120,1604173134.01
360,1604173675.1
440,1604173973.4
120,1604174802.87
1480,1604175361.26
2260,1604176139.04
180,1604177061.79
1420,1604178346.21
2280,1604179661.33
900,1604182809.04
1040,1604184793.8
160,1604184935.69
600,1604185703.96
1900,1604186200.53
720,1604186346.33
120,1604186722.1
1760,1604186975.71
7220,1604187385.62
3360,1604187462.81
580,1604191055.65
1920,1604192930.34
1060,1604193795.51
3360,1604194318.85
3620,1604194978.32
3220,1604199177.0
6120,1604199200.59
4420,1604200273.56
320,1604200469.24
640,1604201089.45
1520,1604201655.81
1720,1604201788.63
3480,1604201798.52
2020,1604203342.89
4500,1604203703.9
460,1604204584.9
1400,1604205787.64
840,1604206482.15
9120,1604208300.38
3720,1604208373.63
6700,1604212581.06
640,1604213043.43
860,1604214548.91
7940,1604217024.63
2740,1604217566.86
1040,1604218535.52
1280,1604220238.81
